"ul_id","sign_up_date","user_age","has_children","home_country","home_city","sessions","cancellations","avg_page_clicks","avg_spend","avg_nights","avg_rooms","avg_seats","avg_hotel_discount","avg_flight_discount","avg_distance_kms","money_spent_total","money_spent_flight","money_spent_hotel","total_money_spent_hotel","total_money_spent_flight","age_group","num_trips"
"509515","2023-01-04","28","true","usa","memphis","9","9","11.3333333333333333","297.4500000000000000","6.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.25000000000000000000","","1788.6950124790872","","","174","459","297.45","25-35","2"
"509516","2023-01-04","45","false","usa","colorado springs","9","9","16.3333333333333333","610.2550000000000000","2.0000000000000000","1.3333333333333333","1.5000000000000000","0.12500000000000000000","0.10000000000000000000","1916.6695444923898","","","215","529","1220.51","45-55","3"
"509530","2023-01-04","45","true","canada","edmonton","8","8","17.0000000000000000","640.1100000000000000","3.4000000000000000","1.4000000000000000","1.4000000000000000","","","2594.879642252269","865.08","569.08","296","850","3200.55","45-55","6"
"509552","2023-01-04","17","false","usa","los angeles","8","8","14.6250000000000000","697.3300000000000000","6.5000000000000000","1.00000000000000000000","1.00000000000000000000","0.12500000000000000000","0.15000000000000000000","4183.68105154044","1013.33","697.33","316","316","697.33","Under 18","3"
"509598","2023-01-04","38","false","canada","winnipeg","8","8","15.6250000000000000","337.2766666666666667","4.3333333333333333","1.00000000000000000000","1.00000000000000000000","0.10000000000000000000","0.18333333333333333333","1874.0000932922787","","","","433","1011.83","35-45","3"
"509603","2023-01-04","17","false","usa","memphis","8","8","16.0000000000000000","145.4300000000000000","8.5000000000000000","2.0000000000000000","1.00000000000000000000","0.25000000000000000000","","1440.567897362669","","","103","238","145.43","Under 18","2"
"509626","2023-01-04","51","true","usa","brownsville","8","8","17.8750000000000000","509.3400000000000000","6.6666666666666667","1.00000000000000000000","1.3333333333333333","0.15000000000000000000","","2176.069716643421","","","","265","1528.02","45-55","3"
"509635","2023-01-04","36","false","usa","austin","8","8","15.3750000000000000","344.8333333333333333","1.6666666666666667","1.00000000000000000000","1.00000000000000000000","","","2598.518431876099","","","","498","1034.50","35-45","3"
"509638","2023-01-04","46","true","usa","reno","8","8","14.3750000000000000","207.0800000000000000","","","1.00000000000000000000","","0.20000000000000000000","1116.1616121362633","","207.08","","","207.08","45-55","1"
"509645","2023-01-04","53","false","usa","riverside","8","8","34.3750000000000000","290.2640000000000000","3.8000000000000000","1.00000000000000000000","1.00000000000000000000","0.10000000000000000000","0.07500000000000000000","1579.0289742355671","","","","739","1451.32","45-55","4"
"509681","2023-01-04","42","true","usa","milwaukee","8","8","15.7500000000000000","344.8666666666666667","5.5000000000000000","1.2500000000000000","1.3333333333333333","","0.10000000000000000000","1348.7934925378358","","","94","839","1034.60","35-45","4"
"509712","2023-01-04","33","false","usa","philadelphia","8","8","12.3750000000000000","535.4150000000000000","7.3333333333333333","1.00000000000000000000","1.00000000000000000000","","0.10000000000000000000","3016.5285859422775","","","56","338","1070.83","25-35","3"
"509713","2023-01-04","34","true","usa","dallas","8","8","15.1250000000000000","345.1900000000000000","3.6666666666666667","1.3333333333333333","1.3333333333333333","0.05000000000000000000","0.25000000000000000000","2011.377793651649","","","","717","1035.57","25-35","3"
"509717","2023-01-04","43","false","usa","new york","8","8","12.1250000000000000","512.9175000000000000","3.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.10000000000000000000","0.05000000000000000000","2900.7220036977005","","","","639","2051.67","35-45","4"
"509749","2023-01-04","41","false","usa","new york","8","8","21.8750000000000000","286.5633333333333333","3.2857142857142857","1.00000000000000000000","1.00000000000000000000","0.05000000000000000000","0.17500000000000000000","1591.9763177268371","","","81","972","1719.38","35-45","7"
"509763","2023-01-04","49","false","usa","los angeles","8","8","20.3750000000000000","628.6950000000000000","3.6000000000000000","1.00000000000000000000","1.00000000000000000000","0.12500000000000000000","0.15000000000000000000","3887.8225871256873","","694.58","","796","3772.17","45-55","6"
"509765","2023-01-04","29","false","usa","los angeles","9","9","19.6666666666666667","703.5025000000000000","2.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.20000000000000000000","0.15000000000000000000","4090.79057246722","","","","777","2814.01","25-35","4"
"509781","2023-01-04","62","false","usa","norfolk","9","9","11.0000000000000000","354.8800000000000000","9.0000000000000000","1.00000000000000000000","2.0000000000000000","","0.35000000000000000000","1046.301177739081","545.88","354.88","191","191","354.88","55-65","2"
"509822","2023-01-04","38","false","usa","charlotte","8","8","17.7500000000000000","314.7133333333333333","2.3333333333333333","1.00000000000000000000","1.00000000000000000000","0.05000000000000000000","0.20000000000000000000","1671.6488374907615","","","","531","944.14","35-45","3"
"509826","2023-01-04","63","true","usa","miami","9","9","9.0000000000000000","215.2500000000000000","5.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.15000000000000000000","0.10000000000000000000","1279.2673982908639","","","","54","215.25","55-65","1"
"509841","2023-01-04","46","true","usa","knoxville","8","8","15.7500000000000000","1609.3933333333333333","3.0000000000000000","1.5000000000000000","1.6666666666666667","0.05000000000000000000","0.22500000000000000000","5651.66847612579","","3945.38","","241","4828.18","45-55","3"
"509855","2023-01-04","35","true","usa","winston-salem","8","8","9.7500000000000000","","","","","0.05000000000000000000","0.30000000000000000000","","","","","","","35-45","0"
"509876","2023-01-04","67","false","usa","baltimore","8","8","8.6250000000000000","","","","","","0.20000000000000000000","","","","","","","65+","0"
"509892","2023-01-04","66","false","usa","san jose","8","8","24.6250000000000000","","7.0000000000000000","1.00000000000000000000","","","0.20000000000000000000","","","","130","130","","65+","1"
"509903","2023-01-04","40","false","usa","long beach","8","8","19.3750000000000000","483.0640000000000000","4.0000000000000000","1.00000000000000000000","1.00000000000000000000","","0.39999999999999990000","2719.628140068294","","","","1126","2415.32","35-45","5"
"509919","2023-01-04","46","false","usa","tampa","8","8","11.3750000000000000","632.3500000000000000","5.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.05000000000000000000","0.17500000000000000000","3737.526279321456","","","129","484","1264.7","45-55","3"
"509924","2023-01-04","37","false","usa","tampa","9","9","13.7777777777777778","","","","","0.15000000000000000000","0.10000000000000000000","","","","","","","35-45","0"
"509933","2023-01-04","44","true","usa","louisville","8","8","9.7500000000000000","254.7600000000000000","6.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.05000000000000000000","0.10000000000000000000","1559.090620939841","","","315","716","509.52","35-45","3"
"509969","2023-01-04","68","false","canada","montreal","10","10","8.3000000000000000","","6.0000000000000000","1.00000000000000000000","","0.15000000000000000000","0.07500000000000000000","","","","79","79","","65+","1"
"509990","2023-01-04","40","false","usa","minneapolis","8","8","8.5000000000000000","356.8700000000000000","2.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.15000000000000000000","0.05000000000000000000","1839.5207425780566","","","","80","356.87","35-45","1"
"510003","2023-01-04","45","true","usa","tulsa","8","8","10.0000000000000000","650.5000000000000000","5.0000000000000000","2.0000000000000000","2.0000000000000000","0.10000000000000000000","0.15000000000000000000","1897.184908162916","","","","63","650.5","45-55","1"
"510022","2023-01-04","52","true","usa","austin","8","8","15.0000000000000000","363.4233333333333333","2.0000000000000000","1.00000000000000000000","1.00000000000000000000","","0.07500000000000000000","2033.7159156555397","1021.5","512.5","509","717","1090.27","45-55","4"
"510044","2023-01-04","46","false","usa","santa ana","8","8","17.1250000000000000","577.5066666666666667","3.3333333333333333","1.3333333333333333","1.3333333333333333","0.25000000000000000000","0.20000000000000000000","3129.1150370347846","","","","510","1732.52","45-55","3"
"510048","2023-01-04","31","true","usa","dallas","8","8","13.0000000000000000","331.4650000000000000","5.5000000000000000","1.00000000000000000000","1.00000000000000000000","0.10000000000000000000","0.20000000000000000000","1815.4544450188305","","","","288","662.93","25-35","2"
"510061","2023-01-04","47","true","usa","new york","8","8","23.1250000000000000","384.2940000000000000","2.7500000000000000","1.00000000000000000000","1.00000000000000000000","","0.13333333333333333333","2238.0222747035214","","667.96","","894","1921.47","45-55","5"
"510067","2023-01-04","47","true","usa","new york","9","9","13.1111111111111111","404.5300000000000000","4.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.05000000000000000000","0.10000000000000000000","2326.6443151723233","","","406","760","1213.59","45-55","4"
"510070","2023-01-04","56","true","usa","boston","8","8","24.3750000000000000","350.4400000000000000","8.5000000000000000","1.7500000000000000","3.0000000000000000","0.15000000000000000000","0.07500000000000000000","1338.7286977805973","","","203","528","700.88","55-65","4"
"510078","2023-01-04","36","false","usa","grand rapids","10","10","41.6000000000000000","146.9650000000000000","2.2500000000000000","1.00000000000000000000","1.00000000000000000000","0.20000000000000000000","","833.887254142094","","","","738","587.86","35-45","3"
"510079","2023-01-04","29","false","usa","new york","9","9","10.6666666666666667","406.4300000000000000","1.00000000000000000000","1.00000000000000000000","1.00000000000000000000","","","2595.0515252473374","","","","82","406.43","25-35","1"
"510081","2023-01-04","44","false","usa","oakland","8","8","25.3750000000000000","690.0100000000000000","6.6666666666666667","1.00000000000000000000","1.00000000000000000000","0.05000000000000000000","0.20000000000000000000","3976.1260221649604","","","280","439","690.01","35-45","3"
"510090","2023-01-04","49","false","usa","anchorage","8","8","13.0000000000000000","446.3300000000000000","2.0000000000000000","1.00000000000000000000","1.00000000000000000000","","0.10000000000000000000","4630.503038497905","","","","88","446.33","45-55","1"
"510093","2023-01-04","52","false","usa","norfolk","8","8","20.2500000000000000","511.3250000000000000","6.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.10000000000000000000","0.20000000000000000000","2850.040796666108","","724.7","","554","2045.30","45-55","4"
"510094","2023-01-04","45","false","usa","long beach","8","8","9.3750000000000000","5.3500000000000000","9.0000000000000000","1.00000000000000000000","1.00000000000000000000","","0.07500000000000000000","27.45484137738463","","","","131","5.35","45-55","1"
"510104","2023-01-04","36","true","canada","montreal","8","8","15.1250000000000000","390.0700000000000000","2.5000000000000000","1.00000000000000000000","1.00000000000000000000","","","2169.9275546973263","","410.85","","269","1170.21","35-45","3"
"510108","2023-01-04","51","false","usa","colorado springs","9","9","30.1111111111111111","291.8450000000000000","10.6666666666666667","1.00000000000000000000","1.2500000000000000","","","1540.9060615468552","","294.78","","309","1167.38","45-55","3"
"510112","2023-01-04","45","false","usa","new orleans","8","8","15.1250000000000000","398.5500000000000000","21.0000000000000000","1.00000000000000000000","1.00000000000000000000","","0.17500000000000000000","2368.499716589239","","","","79","398.55","45-55","1"
"510114","2023-01-04","40","false","usa","omaha","8","8","21.8750000000000000","300.8150000000000000","6.0000000000000000","1.00000000000000000000","1.00000000000000000000","","0.30000000000000000000","1644.925857328428","","352.47","","768","1804.89","35-45","6"
"510134","2023-01-04","47","false","usa","newark","8","8","21.1250000000000000","101.9100000000000000","6.1666666666666667","1.3333333333333333","1.2000000000000000","0.15000000000000000000","0.10000000000000000000","392.6265510069952","","","102","735","509.55","45-55","6"
"510155","2023-01-04","44","true","usa","dallas","8","8","12.8750000000000000","496.8350000000000000","9.3333333333333333","1.6666666666666667","1.5000000000000000","0.10000000000000000000","","1735.1005670554287","1172.51","705.51","467","665","993.67","35-45","4"
"510156","2023-01-04","41","false","usa","seattle","8","8","19.7500000000000000","805.7750000000000000","5.4000000000000000","1.2000000000000000","1.2500000000000000","","","3384.7354509600464","","","110","960","3223.10","35-45","5"
"510163","2023-01-04","51","true","usa","las vegas","8","8","17.8750000000000000","438.7166666666666667","9.0000000000000000","1.00000000000000000000","1.00000000000000000000","","0.39999999999999990000","2493.5576857957535","","","107","803","1316.15","45-55","4"
"510164","2023-01-04","33","true","canada","montreal","8","8","15.1250000000000000","401.9500000000000000","7.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.05000000000000000000","0.08750000000000000000","2073.3336798289915","","","","268","803.90","25-35","2"
"510170","2023-01-04","26","false","canada","ottawa","8","8","16.2500000000000000","310.8566666666666667","5.0000000000000000","1.3333333333333333","1.3333333333333333","0.05000000000000000000","0.25000000000000000000","1548.862830629483","","","","534","932.57","25-35","3"
"510172","2023-01-04","34","false","usa","mobile","8","8","13.2500000000000000","387.6266666666666667","3.3333333333333333","1.00000000000000000000","1.00000000000000000000","0.07500000000000000000","0.12500000000000000000","2328.222795121899","","","","641","1162.88","25-35","3"
"510179","2023-01-04","57","false","usa","jacksonville","8","8","16.2500000000000000","1708.3950000000000000","3.5000000000000000","1.5000000000000000","1.7500000000000000","","0.15000000000000000000","4977.827071712202","4736.26","4535.26","201","803","6833.58","55-65","5"
"510185","2023-01-04","44","false","usa","houston","8","8","19.6250000000000000","357.5500000000000000","5.2500000000000000","1.2500000000000000","1.00000000000000000000","0.05000000000000000000","0.20000000000000000000","2537.4116637112384","","","390","713","1072.65","35-45","4"
"510188","2023-01-04","34","false","usa","san antonio","11","11","55.8181818181818182","1973.2460000000000000","7.1428571428571429","1.00000000000000000000","1.4000000000000000","0.05000000000000000000","0.05000000000000000000","12357.425932326858","1086.68","415.68","671","1708","9866.23","25-35","6"
"510195","2023-01-04","53","false","usa","houston","8","8","16.7500000000000000","304.9200000000000000","5.2500000000000000","1.00000000000000000000","1.00000000000000000000","","0.25000000000000000000","1795.2831599530537","","","76","936","914.76","45-55","4"
"510198","2023-01-04","31","false","usa","new york","9","9","22.3333333333333333","412.3033333333333333","3.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.10000000000000000000","0.16666666666666666667","2298.673562373609","","","","672","1236.91","25-35","3"
"510213","2023-01-04","39","true","canada","toronto","8","8","22.8750000000000000","120.2950000000000000","2.7500000000000000","1.00000000000000000000","1.2500000000000000","","","544.8328637413654","486.86","200.86","286","835","481.18","35-45","5"
"510215","2023-01-04","28","false","usa","mobile","9","9","21.1111111111111111","256.6200000000000000","9.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.15000000000000000000","0.10000000000000000000","1599.1426295878505","","","165","258","256.62","25-35","3"
"510219","2023-01-04","43","false","canada","montreal","8","8","18.0000000000000000","352.5200000000000000","4.5000000000000000","1.00000000000000000000","1.00000000000000000000","0.15000000000000000000","0.07500000000000000000","1885.6023811510602","","487.21","","274","1057.56","35-45","3"
"510227","2023-01-04","32","false","usa","tulsa","8","8","9.6250000000000000","309.2600000000000000","3.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.20000000000000000000","","1642.9515794063577","","","","270","618.52","25-35","2"
"510238","2023-01-04","40","true","usa","new york","8","8","13.0000000000000000","875.8433333333333333","2.0000000000000000","1.3333333333333333","1.3333333333333333","","0.05000000000000000000","3352.879087195169","","","","1068","2627.53","35-45","3"
"510239","2023-01-04","55","true","usa","santa ana","8","8","14.3750000000000000","23.5500000000000000","6.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.13333333333333333333","","124.30668531453887","","","279","768","23.55","55-65","2"
"510243","2023-01-04","42","false","canada","windsor","8","8","15.6250000000000000","144.4466666666666667","2.5000000000000000","1.00000000000000000000","1.00000000000000000000","0.20000000000000000000","","834.6150908677274","","137.34","","323","433.34","35-45","3"
"510257","2023-01-04","48","false","usa","las vegas","8","8","8.6250000000000000","798.1100000000000000","1.00000000000000000000","2.0000000000000000","1.5000000000000000","","","2926.160044015024","","504.91","","39","1596.22","45-55","2"
"510270","2023-01-04","46","true","usa","columbus","8","8","21.1250000000000000","786.2900000000000000","","","2.0000000000000000","","","2190.1249585816036","","786.29","","","786.29","45-55","1"
"510283","2023-01-04","17","false","canada","edmonton","8","8","12.2500000000000000","","","","","0.20000000000000000000","0.10000000000000000000","","","","","","","Under 18","0"
"510315","2023-01-04","43","false","usa","norfolk","8","8","28.3750000000000000","82.3500000000000000","1.00000000000000000000","1.00000000000000000000","1.00000000000000000000","","0.20000000000000000000","468.18733142245753","","82.28","","231","164.70","35-45","2"
"510316","2023-01-04","17","true","usa","phoenix","8","8","19.1250000000000000","","17.0000000000000000","1.00000000000000000000","","","0.11666666666666666667","","","","121","121","","Under 18","1"
"510326","2023-01-04","41","false","canada","quebec","8","8","26.2500000000000000","277.7783333333333333","3.8333333333333333","1.3333333333333333","1.3333333333333333","0.10000000000000000000","0.12500000000000000000","1533.8934603943028","","","","1148","1666.67","35-45","6"
"510328","2023-01-04","36","false","usa","detroit","8","8","21.7500000000000000","235.8760000000000000","2.5000000000000000","1.00000000000000000000","1.00000000000000000000","0.15000000000000000000","0.05000000000000000000","1303.0447251703931","","197.42","","645","1179.38","35-45","5"
"510343","2023-01-04","38","true","usa","oklahoma city","9","9","26.3333333333333333","320.7383333333333333","2.6666666666666667","1.1666666666666667","1.1666666666666667","0.20000000000000000000","0.05000000000000000000","1537.2820237284116","","","","841","1924.43","35-45","5"
"510356","2023-01-04","50","false","usa","wichita","8","8","12.6250000000000000","282.6700000000000000","4.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.05000000000000000000","0.05000000000000000000","2043.971905433323","","","","255","565.34","45-55","2"
"510365","2023-01-04","45","false","usa","boston","8","8","12.7500000000000000","537.2550000000000000","5.2500000000000000","1.5000000000000000","1.5000000000000000","0.05000000000000000000","","2619.242914315713","","","","780","2149.02","45-55","4"
"510369","2023-01-04","48","false","usa","bakersfield","8","8","18.6250000000000000","473.3633333333333333","5.0000000000000000","1.00000000000000000000","1.00000000000000000000","","0.12500000000000000000","2711.83628927328","","","","321","1420.09","45-55","3"
"510379","2023-01-04","18","false","usa","san francisco","8","8","11.6250000000000000","","3.0000000000000000","1.00000000000000000000","","","0.15000000000000000000","","","","101","101","","18-25","1"
"510393","2023-01-04","49","false","canada","calgary","8","8","15.1250000000000000","404.5800000000000000","9.0000000000000000","1.00000000000000000000","1.00000000000000000000","","","2106.712038485346","","","","88","404.58","45-55","1"
"510418","2023-01-04","35","true","usa","dallas","9","9","9.5555555555555556","","","","","0.05000000000000000000","0.10000000000000000000","","","","","","","35-45","0"
"510423","2023-01-04","51","true","usa","oakland","8","8","13.7500000000000000","105.2100000000000000","7.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.10000000000000000000","0.05000000000000000000","537.6156075517088","254.21","105.21","149","149","105.21","45-55","2"
"510449","2023-01-04","51","true","usa","charlotte","9","9","25.2222222222222222","172.9875000000000000","1.6666666666666667","1.00000000000000000000","1.00000000000000000000","","0.23333333333333333333","978.9504331776926","","276.67","","374","691.95","45-55","4"
"510452","2023-01-04","54","false","canada","toronto","8","8","15.6250000000000000","274.5475000000000000","4.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.15000000000000000000","0.16000000000000000000","1515.306956455338","","","","992","1098.19","45-55","4"
"510459","2023-01-04","29","false","canada","ottawa","8","8","19.6250000000000000","274.8800000000000000","3.3333333333333333","1.3333333333333333","1.3333333333333333","0.20000000000000000000","","1485.621406369839","","","","387","824.64","25-35","3"
"510490","2023-01-04","70","false","usa","milwaukee","8","8","14.3750000000000000","","4.0000000000000000","1.00000000000000000000","","0.10000000000000000000","0.05000000000000000000","","","","154","154","","65+","1"
"510494","2023-01-04","46","false","usa","kansas city","9","9","15.3333333333333333","387.8100000000000000","2.8000000000000000","1.2000000000000000","1.2000000000000000","","0.15000000000000000000","1913.9165230282924","","","","515","1939.05","45-55","5"
"510511","2023-01-04","47","false","usa","stockton","8","8","18.6250000000000000","309.7100000000000000","3.5000000000000000","1.00000000000000000000","1.00000000000000000000","0.07500000000000000000","","1881.7319311274177","","","212","462","309.71","45-55","2"
"510533","2023-01-04","35","false","usa","jacksonville","8","8","13.6250000000000000","245.4500000000000000","5.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.12500000000000000000","0.10000000000000000000","1294.4550869603647","","","","168","245.45","35-45","1"
"510537","2023-01-04","47","true","usa","austin","10","10","17.0000000000000000","1995.0475000000000000","6.0000000000000000","1.00000000000000000000","1.5000000000000000","0.07500000000000000000","0.11666666666666666667","7044.783094001429","6889.93","6781.93","108","466","7980.19","45-55","5"
"510543","2023-01-04","19","true","canada","toronto","8","8","7.3750000000000000","","","","","0.10000000000000000000","0.05000000000000000000","","","","","","","18-25","0"
"510545","2023-01-04","58","false","usa","los angeles","8","8","14.7500000000000000","","5.0000000000000000","1.00000000000000000000","","0.10000000000000000000","0.10000000000000000000","","","","342","342","","55-65","1"
"510558","2023-01-04","22","true","usa","newark","9","9","16.2222222222222222","1676.8700000000000000","2.0000000000000000","1.00000000000000000000","1.6666666666666667","","0.17500000000000000000","6224.068197529697","","2335.36","","114","5030.61","18-25","2"
"510570","2023-01-04","43","false","usa","new york","9","9","12.5555555555555556","426.5200000000000000","6.0000000000000000","1.2500000000000000","1.00000000000000000000","0.10000000000000000000","0.15000000000000000000","2275.1954981129593","","","229","712","853.04","35-45","4"
"510571","2023-01-04","19","true","usa","new york","8","8","11.3750000000000000","9135.1300000000000000","7.5000000000000000","1.5000000000000000","4.0000000000000000","0.10000000000000000000","0.18333333333333333333","15015.820162135406","","","666","836","9135.13","18-25","4"
"510575","2023-01-04","21","true","usa","los angeles","8","8","9.3750000000000000","","","","","0.15000000000000000000","","","","","","","","18-25","0"
"510580","2023-01-04","53","false","usa","providence","8","8","11.2500000000000000","393.6400000000000000","3.3333333333333333","1.00000000000000000000","1.00000000000000000000","","","1985.8348704042255","","","165","402","787.28","45-55","3"
"510582","2023-01-04","26","false","usa","phoenix","8","8","17.0000000000000000","33.1500000000000000","5.5000000000000000","1.00000000000000000000","1.00000000000000000000","0.05000000000000000000","0.12500000000000000000","175.4297527694441","","","259","414","33.15","25-35","2"
"510585","2023-01-04","16","true","canada","montreal","8","8","12.5000000000000000","1134.8600000000000000","13.0000000000000000","1.00000000000000000000","2.0000000000000000","","","3203.197812103878","","","","239","1134.86","Under 18","1"
"510586","2023-01-04","31","false","usa","new york","8","8","19.0000000000000000","437.5480000000000000","4.6000000000000000","1.2000000000000000","1.2000000000000000","","0.10000000000000000000","2119.3831938521744","","","","480","2187.74","25-35","5"
"510610","2023-01-04","34","false","usa","new york","8","8","10.5000000000000000","523.7400000000000000","7.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.10000000000000000000","","2595.0515252473374","","","","134","523.74","25-35","1"
"510618","2023-01-04","45","true","usa","san diego","8","8","15.1250000000000000","274.8900000000000000","3.6666666666666667","1.00000000000000000000","1.00000000000000000000","0.20000000000000000000","0.08333333333333333333","1973.7136971477007","","","113","523","549.78","45-55","3"
"510676","2023-01-05","48","true","usa","new york","8","8","15.6250000000000000","290.6966666666666667","1.6666666666666667","1.3333333333333333","1.3333333333333333","0.10000000000000000000","","1565.7964883606044","","","","137","872.09","45-55","3"
"510686","2023-01-05","35","false","usa","st. petersburg","8","8","20.0000000000000000","578.8850000000000000","3.0000000000000000","2.0000000000000000","2.0000000000000000","0.10000000000000000000","0.12500000000000000000","1733.704679172935","","","347","828","1157.77","35-45","3"
"510694","2023-01-05","44","false","usa","anchorage","9","9","54.6666666666666667","760.7820000000000000","2.6000000000000000","1.00000000000000000000","1.00000000000000000000","0.15000000000000000000","","3859.0183053760543","","","","595","3803.91","35-45","4"
"510700","2023-01-05","50","false","usa","newark","9","9","48.0000000000000000","219.8325000000000000","3.6000000000000000","1.2000000000000000","1.00000000000000000000","0.05000000000000000000","0.15000000000000000000","2160.7184403833335","","","293","768","879.33","45-55","4"
"510707","2023-01-05","40","true","canada","toronto","8","8","13.0000000000000000","128.9900000000000000","2.0000000000000000","2.0000000000000000","1.5000000000000000","","0.20000000000000000000","522.060355025695","","146.19","","175","257.98","35-45","2"
"510719","2023-01-05","35","true","canada","montreal","9","9","12.1111111111111111","","20.0000000000000000","1.00000000000000000000","","0.10000000000000000000","0.12500000000000000000","","","","97","97","","35-45","1"
"510733","2023-01-05","44","true","canada","toronto","8","8","11.5000000000000000","373.3800000000000000","2.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.15000000000000000000","0.12500000000000000000","1941.4328697806134","","649.43","","108","746.76","35-45","2"
"510754","2023-01-05","43","false","usa","charlotte","8","8","19.3750000000000000","321.0775000000000000","2.4000000000000000","1.2000000000000000","1.00000000000000000000","0.05000000000000000000","0.15000000000000000000","1653.7891341100712","","","55","632","1284.31","35-45","5"
"510779","2023-01-05","40","false","canada","montreal","8","8","16.5000000000000000","822.0433333333333333","2.0000000000000000","1.2500000000000000","1.3333333333333333","","","2887.3096800598955","","","140","665","2466.13","35-45","4"
"510805","2023-01-05","72","false","usa","dallas","8","8","16.5000000000000000","388.8600000000000000","5.5000000000000000","1.00000000000000000000","1.00000000000000000000","","0.10000000000000000000","2180.2599660057413","","","131","200","388.86","65+","2"
"510815","2023-01-05","55","true","usa","san antonio","9","9","18.6666666666666667","356.8875000000000000","6.0000000000000000","1.00000000000000000000","1.00000000000000000000","","0.15000000000000000000","2341.2830800867087","","","","901","1427.55","55-65","4"
"510822","2023-01-05","44","false","usa","new york","9","9","15.1111111111111111","522.7400000000000000","6.6666666666666667","1.3333333333333333","1.00000000000000000000","0.15000000000000000000","0.17500000000000000000","2896.6219998055544","863.98","682.98","181","638","1568.22","35-45","4"
"510828","2023-01-05","20","false","usa","new york","9","9","11.5555555555555556","","","","","","0.20000000000000000000","","","","","","","18-25","0"
"510836","2023-01-05","40","false","usa","nashville","8","8","20.5000000000000000","228.3640000000000000","1.8000000000000000","1.00000000000000000000","1.00000000000000000000","","0.15000000000000000000","1266.1299850691314","","","","691","1141.82","35-45","5"
"510841","2023-01-05","36","false","canada","montreal","10","10","39.6000000000000000","553.4377777777777778","2.8888888888888889","1.2222222222222222","1.2222222222222222","0.10000000000000000000","","2271.0472916019175","","","","1395","4980.94","35-45","8"
"510890","2023-01-05","32","false","usa","dallas","9","9","17.4444444444444444","313.6825000000000000","4.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.10000000000000000000","0.05000000000000000000","1767.1888493268189","842.19","790.19","52","351","1254.73","25-35","5"
"510899","2023-01-05","54","false","usa","kansas city","10","10","13.3000000000000000","161.7300000000000000","3.5000000000000000","1.00000000000000000000","1.00000000000000000000","0.05000000000000000000","0.12500000000000000000","957.3550016659998","","","","548","323.46","45-55","2"
"510944","2023-01-05","55","true","usa","chicago","8","8","18.6250000000000000","279.2316666666666667","1.6666666666666667","1.00000000000000000000","1.3333333333333333","0.10000000000000000000","0.10000000000000000000","1225.7282100009759","","1322.66","","727","1675.39","55-65","6"
"510946","2023-01-05","46","false","canada","london","8","8","20.7500000000000000","721.8833333333333333","6.0000000000000000","1.6666666666666667","1.6666666666666667","0.05000000000000000000","0.11666666666666666667","2691.9934124320066","","","","552","2165.65","45-55","3"
"510953","2023-01-05","43","false","usa","seattle","8","8","19.1250000000000000","670.9500000000000000","1.00000000000000000000","2.0000000000000000","1.5000000000000000","0.10000000000000000000","","2309.0210706660364","","376.71","","165","1341.90","35-45","2"
"510960","2023-01-05","38","false","usa","tallahassee","8","8","20.8750000000000000","231.4200000000000000","2.5000000000000000","1.00000000000000000000","1.00000000000000000000","","0.39999999999999990000","1253.700638867384","","117.96","","287","694.26","35-45","3"
"510961","2023-01-05","45","false","usa","st. petersburg","8","8","17.6250000000000000","404.5966666666666667","3.7500000000000000","1.00000000000000000000","1.00000000000000000000","0.15000000000000000000","0.12500000000000000000","2575.5370061353783","","","108","791","1213.79","45-55","4"
"510972","2023-01-05","27","true","usa","tucson","8","8","15.5000000000000000","394.2366666666666667","2.3333333333333333","1.3333333333333333","1.3333333333333333","","0.10000000000000000000","1290.3464944679035","","","","1126","1182.71","25-35","3"
"511017","2023-01-05","59","false","usa","chicago","8","8","12.0000000000000000","511.2500000000000000","2.0000000000000000","1.00000000000000000000","1.00000000000000000000","","0.12500000000000000000","2882.9840252121116","","","","177","511.25","55-65","1"
"511055","2023-01-05","34","false","usa","des moines","8","8","13.6250000000000000","314.4600000000000000","2.0000000000000000","1.5000000000000000","1.5000000000000000","","0.12500000000000000000","1136.234103601366","","","","382","628.92","25-35","2"
